,dateList,priceList,Binance
1080,02/19/23 08:00:00,24636.8,3822385952.0
1081,02/20/23 08:00:00,24303.559,3723439641.0
1082,02/21/23 08:00:00,24849.9,3889808248.0
1083,02/22/23 08:00:00,24432.0,3801210269.0
1084,02/23/23 08:00:00,24171.3,3690399551.0
1085,02/24/23 08:00:00,23943.32,3630517858.0
1086,02/25/23 08:00:00,23175.5,3527551420.0
1087,02/26/23 08:00:00,23174.4045,3597585827.0
1088,02/27/23 08:00:00,23545.3,3568465392.0
1089,02/28/23 08:00:00,23516.97,3426010290.0
1090,03/01/23 08:00:00,23119.5,3458440483.0
1091,03/02/23 08:00:00,23649.37,3508580803.0
1092,03/03/23 08:00:00,23457.1,3611535387.0
1093,03/04/23 08:00:00,22362.2286,3288830802.0
1094,03/05/23 08:00:00,22335.7,3256624780.0
1095,03/06/23 08:00:00,22418.5849,3245340748.0
1096,03/07/23 08:00:00,22397.0,3324317630.0
1097,03/08/23 08:00:00,22187.7105,3326151869.0
1098,03/09/23 08:00:00,21695.4,3328494201.0
1099,03/10/23 08:00:00,20364.898,2950799548.0
1100,03/11/23 08:00:00,20140.4,2889602782.0
1101,03/12/23 08:00:00,20619.665,2847887867.0
1102,03/13/23 08:00:00,21983.5,2824368096.0
1103,03/14/23 08:00:00,24205.662,3397309699.0
1104,03/15/23 08:00:00,24685.6,3385194573.0
1105,03/15/23 16:49:35,24801.2,3419402943.1645
